2018-09-12 09:53:31,400 - models/traditional_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_chars      :	7147
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-12 09:53:32,192 - models/traditional_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-12 09:53:33,263 - models/traditional_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-12 09:53:33,264 - models/traditional_chinese_bilstm/log/train.log - INFO - start training
2018-09-12 21:12:43,043 - models/traditional_chinese_bilstm/log/train.log - INFO - processed 3097665 tokens with 139085 phrases; found: 127982 phrases; correct: 103086.

2018-09-12 21:12:43,043 - models/traditional_chinese_bilstm/log/train.log - INFO - accuracy:  96.29%; precision:  80.55%; recall:  74.12%; FB1:  77.20

2018-09-12 21:12:43,043 - models/traditional_chinese_bilstm/log/train.log - INFO -               LOC: precision:  76.47%; recall:  80.24%; FB1:  78.31  69431

2018-09-12 21:12:43,043 - models/traditional_chinese_bilstm/log/train.log - INFO -               ORG: precision:  78.53%; recall:  44.95%; FB1:  57.17  8395

2018-09-12 21:12:43,043 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  86.99%; recall:  64.11%; FB1:  73.82  21311

2018-09-12 21:12:43,043 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  86.18%; recall:  84.75%; FB1:  85.46  28845

2018-09-12 21:12:44,686 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:60/16782, NER loss: 3.024334
2018-09-12 21:12:47,645 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:160/16782, NER loss: 3.606772
2018-09-12 21:12:50,953 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:260/16782, NER loss: 4.635268
2018-09-12 21:12:53,951 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:360/16782, NER loss: 3.466265
2018-09-12 21:12:56,281 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:460/16782, NER loss: 2.540298
2018-09-12 21:12:58,570 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:560/16782, NER loss: 2.533462
2018-09-12 21:13:00,953 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:660/16782, NER loss: 2.700731
2018-09-12 21:13:03,645 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:760/16782, NER loss: 3.000405
2018-09-12 21:13:06,355 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:860/16782, NER loss: 3.046634
2018-09-12 21:13:09,034 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:960/16782, NER loss: 3.065353
2018-09-12 21:13:11,409 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1060/16782, NER loss: 2.438177
2018-09-12 21:13:14,021 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1160/16782, NER loss: 2.768476
2018-09-12 21:13:17,029 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1260/16782, NER loss: 3.517525
2018-09-12 21:13:19,232 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1360/16782, NER loss: 2.251731
2018-09-12 21:13:21,972 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1460/16782, NER loss: 3.063764
2018-09-12 21:13:24,836 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1560/16782, NER loss: 3.355335
2018-09-12 21:13:27,406 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1660/16782, NER loss: 2.961830
2018-09-12 21:13:30,104 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1760/16782, NER loss: 3.110142
2018-09-12 21:13:32,986 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1860/16782, NER loss: 3.302168
2018-09-12 21:13:35,778 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:1960/16782, NER loss: 3.242767
2018-09-12 21:13:38,491 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2060/16782, NER loss: 2.892878
2018-09-12 21:13:40,949 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2160/16782, NER loss: 2.628049
2018-09-12 21:13:43,615 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2260/16782, NER loss: 2.974375
2018-09-12 21:13:46,062 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2360/16782, NER loss: 2.744474
2018-09-12 21:13:48,757 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2460/16782, NER loss: 3.069040
2018-09-12 21:13:51,281 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2560/16782, NER loss: 2.899333
2018-09-12 21:13:53,867 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2660/16782, NER loss: 2.903248
2018-09-12 21:13:56,362 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2760/16782, NER loss: 2.722622
2018-09-12 21:13:58,600 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2860/16782, NER loss: 2.155564
2018-09-12 21:14:01,185 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:2960/16782, NER loss: 2.906403
2018-09-12 21:14:03,778 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3060/16782, NER loss: 2.770031
2018-09-12 21:14:06,863 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3160/16782, NER loss: 4.194125
2018-09-12 21:14:09,405 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3260/16782, NER loss: 2.884377
2018-09-12 21:14:12,490 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3360/16782, NER loss: 3.785631
2018-09-12 21:14:14,945 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3460/16782, NER loss: 2.500546
2018-09-12 21:14:17,564 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3560/16782, NER loss: 2.975476
2018-09-12 21:14:20,596 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3660/16782, NER loss: 3.328761
2018-09-12 21:14:23,150 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3760/16782, NER loss: 3.162974
2018-09-12 21:14:25,659 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3860/16782, NER loss: 2.610903
2018-09-12 21:14:28,352 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:3960/16782, NER loss: 3.306173
2018-09-12 21:14:30,972 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4060/16782, NER loss: 2.850622
2018-09-12 21:14:33,985 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4160/16782, NER loss: 3.672978
2018-09-12 21:14:36,789 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4260/16782, NER loss: 3.373996
2018-09-12 21:14:39,349 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4360/16782, NER loss: 2.694745
2018-09-12 21:14:42,154 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4460/16782, NER loss: 3.298676
2018-09-12 21:14:44,838 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4560/16782, NER loss: 3.267810
2018-09-12 21:14:47,535 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4660/16782, NER loss: 3.303509
2018-09-12 21:14:50,251 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4760/16782, NER loss: 3.026394
2018-09-12 21:14:52,755 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4860/16782, NER loss: 2.760218
2018-09-12 21:14:55,283 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:4960/16782, NER loss: 2.943986
2018-09-12 21:14:57,801 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5060/16782, NER loss: 2.913622
2018-09-12 21:15:00,451 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5160/16782, NER loss: 2.906377
2018-09-12 21:15:03,190 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5260/16782, NER loss: 3.028856
2018-09-12 21:15:06,084 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5360/16782, NER loss: 3.224400
2018-09-12 21:15:08,545 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5460/16782, NER loss: 2.694277
2018-09-12 21:15:11,205 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5560/16782, NER loss: 3.094692
2018-09-12 21:15:13,990 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5660/16782, NER loss: 3.114852
2018-09-12 21:15:16,468 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5760/16782, NER loss: 2.737360
2018-09-12 21:15:19,319 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5860/16782, NER loss: 3.520185
2018-09-12 21:15:22,314 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:5960/16782, NER loss: 3.919837
2018-09-12 21:15:25,070 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6060/16782, NER loss: 3.200161
2018-09-12 21:15:27,678 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6160/16782, NER loss: 2.731876
2018-09-12 21:15:30,438 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6260/16782, NER loss: 3.297034
2018-09-12 21:15:33,203 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6360/16782, NER loss: 3.344173
2018-09-12 21:15:36,025 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6460/16782, NER loss: 3.278077
2018-09-12 21:15:38,923 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6560/16782, NER loss: 3.251960
2018-09-12 21:15:41,709 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6660/16782, NER loss: 3.374220
2018-09-12 21:15:44,605 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6760/16782, NER loss: 3.681599
2018-09-12 21:15:47,269 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6860/16782, NER loss: 3.047133
2018-09-12 21:15:49,756 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:6960/16782, NER loss: 2.791301
2018-09-12 21:15:52,403 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7060/16782, NER loss: 3.012035
2018-09-12 21:15:55,071 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7160/16782, NER loss: 3.450885
2018-09-12 21:15:57,652 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7260/16782, NER loss: 3.545644
2018-09-12 21:16:00,005 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7360/16782, NER loss: 2.619052
2018-09-12 21:16:02,773 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7460/16782, NER loss: 3.144895
2018-09-12 21:16:05,836 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7560/16782, NER loss: 4.017392
2018-09-12 21:16:08,393 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7660/16782, NER loss: 3.041919
2018-09-12 21:16:11,160 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7760/16782, NER loss: 3.205215
2018-09-12 21:16:13,643 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7860/16782, NER loss: 2.734496
2018-09-12 21:16:16,607 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:7960/16782, NER loss: 3.485035
2018-09-12 21:16:19,296 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8060/16782, NER loss: 3.076042
2018-09-12 21:16:22,104 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8160/16782, NER loss: 3.223762
2018-09-12 21:16:24,757 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8260/16782, NER loss: 2.927627
2018-09-12 21:16:27,557 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8360/16782, NER loss: 3.195617
2018-09-12 21:16:30,027 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8460/16782, NER loss: 2.716562
2018-09-12 21:16:32,511 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8560/16782, NER loss: 2.695085
2018-09-12 21:16:34,939 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8660/16782, NER loss: 2.548155
2018-09-12 21:16:37,567 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8760/16782, NER loss: 2.858500
2018-09-12 21:16:39,958 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8860/16782, NER loss: 2.713327
2018-09-12 21:16:42,281 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:8960/16782, NER loss: 2.570363
2018-09-12 21:16:44,979 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9060/16782, NER loss: 2.877580
2018-09-12 21:16:47,413 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9160/16782, NER loss: 2.826348
2018-09-12 21:16:50,592 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9260/16782, NER loss: 3.761173
2018-09-12 21:16:53,044 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9360/16782, NER loss: 2.693961
2018-09-12 21:16:55,653 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9460/16782, NER loss: 2.831992
2018-09-12 21:16:58,401 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9560/16782, NER loss: 3.174438
2018-09-12 21:17:01,165 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9660/16782, NER loss: 3.153418
2018-09-12 21:17:03,742 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9760/16782, NER loss: 2.626045
2018-09-12 21:17:06,865 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9860/16782, NER loss: 3.732089
2018-09-12 21:17:09,815 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:9960/16782, NER loss: 3.476233
2018-09-12 21:17:12,530 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10060/16782, NER loss: 3.113162
2018-09-12 21:17:15,037 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10160/16782, NER loss: 2.722939
2018-09-12 21:17:17,896 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10260/16782, NER loss: 3.437970
2018-09-12 21:17:20,241 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10360/16782, NER loss: 2.369585
2018-09-12 21:17:22,963 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10460/16782, NER loss: 3.087332
2018-09-12 21:17:25,724 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10560/16782, NER loss: 3.254136
2018-09-12 21:17:28,169 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10660/16782, NER loss: 3.795508
2018-09-12 21:17:30,791 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10760/16782, NER loss: 3.025070
2018-09-12 21:17:33,642 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10860/16782, NER loss: 3.372820
2018-09-12 21:17:36,359 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:10960/16782, NER loss: 3.100362
2018-09-12 21:17:39,310 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11060/16782, NER loss: 3.570935
2018-09-12 21:17:41,681 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11160/16782, NER loss: 2.561511
2018-09-12 21:17:44,451 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11260/16782, NER loss: 3.141977
2018-09-12 21:17:47,110 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11360/16782, NER loss: 2.999931
2018-09-12 21:17:49,777 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11460/16782, NER loss: 2.849775
2018-09-12 21:17:52,530 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11560/16782, NER loss: 3.230529
2018-09-12 21:17:55,355 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11660/16782, NER loss: 3.397126
2018-09-12 21:17:58,071 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11760/16782, NER loss: 2.802707
2018-09-12 21:18:00,887 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11860/16782, NER loss: 3.200058
2018-09-12 21:18:03,651 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:11960/16782, NER loss: 3.135596
2018-09-12 21:18:06,282 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12060/16782, NER loss: 3.588380
2018-09-12 21:18:08,803 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12160/16782, NER loss: 2.859601
2018-09-12 21:18:11,839 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12260/16782, NER loss: 3.675788
2018-09-12 21:18:14,506 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12360/16782, NER loss: 3.012765
2018-09-12 21:18:17,315 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12460/16782, NER loss: 3.585555
2018-09-12 21:18:19,837 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12560/16782, NER loss: 2.743651
2018-09-12 21:18:22,564 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12660/16782, NER loss: 3.005060
2018-09-12 21:18:25,249 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12760/16782, NER loss: 3.170763
2018-09-12 21:18:27,806 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12860/16782, NER loss: 3.043139
2018-09-12 21:18:30,562 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:12960/16782, NER loss: 3.017248
2018-09-12 21:18:33,323 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:13060/16782, NER loss: 3.313852
2018-09-12 21:18:35,851 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:13160/16782, NER loss: 2.628073
2018-09-12 21:18:38,483 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:13260/16782, NER loss: 3.211493
2018-09-12 21:18:41,228 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:13360/16782, NER loss: 2.938527
2018-09-12 21:18:44,151 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:13460/16782, NER loss: 3.213658
2018-09-12 21:18:46,690 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:71 step:13560/16782, NER loss: 2.766472
