2018-09-14 11:31:38,330 - models/simple_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_chars      :	6874
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-14 11:31:39,183 - models/simple_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - start training
2018-09-14 21:28:52,532 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9116/16782, NER loss: 2.946722
2018-09-14 21:28:55,236 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9216/16782, NER loss: 2.955876
2018-09-14 21:28:58,069 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9316/16782, NER loss: 3.283147
2018-09-14 21:29:00,719 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9416/16782, NER loss: 3.127471
2018-09-14 21:29:03,409 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9516/16782, NER loss: 3.302248
2018-09-14 21:29:06,386 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9616/16782, NER loss: 3.427522
2018-09-14 21:29:09,087 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9716/16782, NER loss: 3.030097
2018-09-14 21:29:11,744 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9816/16782, NER loss: 2.916619
2018-09-14 21:29:14,472 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:9916/16782, NER loss: 3.050828
2018-09-14 21:29:16,840 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10016/16782, NER loss: 2.682824
2018-09-14 21:29:19,805 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10116/16782, NER loss: 3.661292
2018-09-14 21:29:22,420 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10216/16782, NER loss: 3.725993
2018-09-14 21:29:24,973 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10316/16782, NER loss: 2.995102
2018-09-14 21:29:27,483 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10416/16782, NER loss: 2.867790
2018-09-14 21:29:29,925 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10516/16782, NER loss: 2.777868
2018-09-14 21:29:32,762 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10616/16782, NER loss: 3.527089
2018-09-14 21:29:35,625 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10716/16782, NER loss: 3.113760
2018-09-14 21:29:38,015 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10816/16782, NER loss: 3.469096
2018-09-14 21:29:40,399 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:10916/16782, NER loss: 2.550184
2018-09-14 21:29:43,077 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11016/16782, NER loss: 2.946763
2018-09-14 21:29:45,786 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11116/16782, NER loss: 5.301437
2018-09-14 21:29:48,196 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11216/16782, NER loss: 2.781371
2018-09-14 21:29:50,588 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11316/16782, NER loss: 2.506325
2018-09-14 21:29:53,445 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11416/16782, NER loss: 3.169429
2018-09-14 21:29:56,257 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11516/16782, NER loss: 3.168848
2018-09-14 21:29:59,059 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11616/16782, NER loss: 3.431243
2018-09-14 21:30:01,685 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11716/16782, NER loss: 2.994497
2018-09-14 21:30:04,449 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11816/16782, NER loss: 3.221476
2018-09-14 21:30:07,111 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:11916/16782, NER loss: 3.062305
2018-09-14 21:30:09,747 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12016/16782, NER loss: 2.977060
2018-09-14 21:30:12,208 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12116/16782, NER loss: 2.671737
2018-09-14 21:30:14,831 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12216/16782, NER loss: 3.126420
2018-09-14 21:30:17,430 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12316/16782, NER loss: 3.041024
2018-09-14 21:30:20,006 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12416/16782, NER loss: 2.815708
2018-09-14 21:30:22,297 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12516/16782, NER loss: 2.452594
2018-09-14 21:30:24,916 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12616/16782, NER loss: 3.023005
2018-09-14 21:30:27,416 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12716/16782, NER loss: 2.629539
2018-09-14 21:30:29,970 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12816/16782, NER loss: 2.865057
2018-09-14 21:30:32,752 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:12916/16782, NER loss: 3.144647
2018-09-14 21:30:35,300 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13016/16782, NER loss: 2.968264
2018-09-14 21:30:37,654 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13116/16782, NER loss: 2.355161
2018-09-14 21:30:40,052 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13216/16782, NER loss: 2.681623
2018-09-14 21:30:42,761 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13316/16782, NER loss: 3.103903
2018-09-14 21:30:45,511 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13416/16782, NER loss: 3.115690
2018-09-14 21:30:48,271 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13516/16782, NER loss: 3.279375
2018-09-14 21:30:50,860 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13616/16782, NER loss: 2.950171
2018-09-14 21:30:53,471 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13716/16782, NER loss: 3.063311
2018-09-14 21:30:56,286 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13816/16782, NER loss: 3.183580
2018-09-14 21:30:58,737 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:13916/16782, NER loss: 2.588278
2018-09-14 21:31:01,697 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14016/16782, NER loss: 3.641975
2018-09-14 21:31:04,262 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14116/16782, NER loss: 3.029242
2018-09-14 21:31:06,924 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14216/16782, NER loss: 2.843087
2018-09-14 21:31:09,349 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14316/16782, NER loss: 2.551807
2018-09-14 21:31:11,933 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14416/16782, NER loss: 3.227117
2018-09-14 21:31:14,389 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14516/16782, NER loss: 2.636815
2018-09-14 21:31:16,894 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14616/16782, NER loss: 2.924129
2018-09-14 21:31:19,521 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14716/16782, NER loss: 2.834398
2018-09-14 21:31:22,256 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14816/16782, NER loss: 3.002602
2018-09-14 21:31:24,641 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:14916/16782, NER loss: 2.505996
2018-09-14 21:31:27,030 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15016/16782, NER loss: 2.602216
2018-09-14 21:31:29,644 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15116/16782, NER loss: 3.214324
2018-09-14 21:31:32,416 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15216/16782, NER loss: 3.240964
2018-09-14 21:31:35,008 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15316/16782, NER loss: 3.145648
2018-09-14 21:31:37,546 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15416/16782, NER loss: 3.000077
2018-09-14 21:31:40,381 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15516/16782, NER loss: 3.012914
2018-09-14 21:31:43,179 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15616/16782, NER loss: 3.330066
2018-09-14 21:31:45,999 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15716/16782, NER loss: 3.216202
2018-09-14 21:31:48,848 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15816/16782, NER loss: 3.396432
2018-09-14 21:31:51,313 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:15916/16782, NER loss: 2.626042
2018-09-14 21:31:53,883 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:16016/16782, NER loss: 3.494889
2018-09-14 21:31:56,460 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:16116/16782, NER loss: 2.830632
2018-09-14 21:31:58,740 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:16216/16782, NER loss: 2.468585
2018-09-14 21:32:01,408 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:16316/16782, NER loss: 3.133857
2018-09-14 21:32:04,147 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:16416/16782, NER loss: 3.033401
2018-09-14 21:32:06,861 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:16516/16782, NER loss: 3.415794
2018-09-14 21:32:09,622 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:16616/16782, NER loss: 3.128684
2018-09-14 21:32:12,232 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:63 step:16716/16782, NER loss: 2.805904
2018-09-14 21:32:13,853 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-14 21:33:14,607 - models/simple_chinese_bilstm/log/train.log - INFO - processed 2622378 tokens with 117557 phrases; found: 107508 phrases; correct: 87795.

2018-09-14 21:33:14,607 - models/simple_chinese_bilstm/log/train.log - INFO - accuracy:  96.41%; precision:  81.66%; recall:  74.68%; FB1:  78.02

2018-09-14 21:33:14,607 - models/simple_chinese_bilstm/log/train.log - INFO -               LOC: precision:  78.66%; recall:  80.17%; FB1:  79.40  56846

2018-09-14 21:33:14,607 - models/simple_chinese_bilstm/log/train.log - INFO -               ORG: precision:  73.74%; recall:  50.86%; FB1:  60.20  8531

2018-09-14 21:33:14,607 - models/simple_chinese_bilstm/log/train.log - INFO -               PER: precision:  86.40%; recall:  65.03%; FB1:  74.21  18551

2018-09-14 21:33:14,607 - models/simple_chinese_bilstm/log/train.log - INFO -              TIME: precision:  88.05%; recall:  83.84%; FB1:  85.90  23580

2018-09-14 21:33:14,651 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:test
2018-09-14 21:34:26,191 - models/simple_chinese_bilstm/log/train.log - INFO - processed 3086334 tokens with 138177 phrases; found: 126211 phrases; correct: 103207.

2018-09-14 21:34:26,191 - models/simple_chinese_bilstm/log/train.log - INFO - accuracy:  96.43%; precision:  81.77%; recall:  74.69%; FB1:  78.07

2018-09-14 21:34:26,191 - models/simple_chinese_bilstm/log/train.log - INFO -               LOC: precision:  78.94%; recall:  80.16%; FB1:  79.54  66728

2018-09-14 21:34:26,191 - models/simple_chinese_bilstm/log/train.log - INFO -               ORG: precision:  73.05%; recall:  50.29%; FB1:  59.57  9971

2018-09-14 21:34:26,191 - models/simple_chinese_bilstm/log/train.log - INFO -               PER: precision:  86.82%; recall:  65.67%; FB1:  74.77  22139

2018-09-14 21:34:26,191 - models/simple_chinese_bilstm/log/train.log - INFO -              TIME: precision:  87.79%; recall:  83.70%; FB1:  85.69  27373

2018-09-14 21:34:27,232 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:34/16782, NER loss: 2.896025
2018-09-14 21:34:29,948 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:134/16782, NER loss: 3.334359
2018-09-14 21:34:32,462 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:234/16782, NER loss: 2.602232
2018-09-14 21:34:35,212 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:334/16782, NER loss: 3.289049
2018-09-14 21:34:38,104 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:434/16782, NER loss: 3.485071
2018-09-14 21:34:40,766 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:534/16782, NER loss: 3.151234
2018-09-14 21:34:42,869 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:634/16782, NER loss: 2.132284
2018-09-14 21:34:45,337 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:734/16782, NER loss: 3.575311
2018-09-14 21:34:48,217 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:834/16782, NER loss: 3.466979
2018-09-14 21:34:50,832 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:934/16782, NER loss: 2.904916
2018-09-14 21:34:53,312 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1034/16782, NER loss: 2.821226
2018-09-14 21:34:55,516 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1134/16782, NER loss: 2.421935
2018-09-14 21:34:58,266 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1234/16782, NER loss: 3.155398
2018-09-14 21:35:00,926 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1334/16782, NER loss: 3.100071
2018-09-14 21:35:03,348 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1434/16782, NER loss: 2.629713
2018-09-14 21:35:05,772 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1534/16782, NER loss: 2.639970
2018-09-14 21:35:08,266 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1634/16782, NER loss: 2.587530
2018-09-14 21:35:11,102 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1734/16782, NER loss: 3.303203
2018-09-14 21:35:13,947 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1834/16782, NER loss: 3.380514
2018-09-14 21:35:16,440 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:1934/16782, NER loss: 3.180820
2018-09-14 21:35:19,216 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2034/16782, NER loss: 4.376472
2018-09-14 21:35:21,690 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2134/16782, NER loss: 2.811143
2018-09-14 21:35:24,164 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2234/16782, NER loss: 2.625531
2018-09-14 21:35:26,611 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2334/16782, NER loss: 2.907439
2018-09-14 21:35:29,376 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2434/16782, NER loss: 3.237847
2018-09-14 21:35:32,855 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2534/16782, NER loss: 5.089117
2018-09-14 21:35:35,442 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2634/16782, NER loss: 3.715214
2018-09-14 21:35:38,112 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2734/16782, NER loss: 3.157342
2018-09-14 21:35:40,530 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2834/16782, NER loss: 2.684303
2018-09-14 21:35:42,990 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:2934/16782, NER loss: 2.614518
2018-09-14 21:35:45,681 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3034/16782, NER loss: 3.131220
2018-09-14 21:35:48,221 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3134/16782, NER loss: 2.708767
2018-09-14 21:35:50,838 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3234/16782, NER loss: 2.902087
2018-09-14 21:35:53,319 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3334/16782, NER loss: 2.930273
2018-09-14 21:35:55,682 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3434/16782, NER loss: 2.673973
2018-09-14 21:35:58,354 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3534/16782, NER loss: 3.093442
2018-09-14 21:36:00,918 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3634/16782, NER loss: 2.862115
2018-09-14 21:36:03,568 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3734/16782, NER loss: 3.021475
2018-09-14 21:36:06,270 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3834/16782, NER loss: 3.191711
2018-09-14 21:36:08,931 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:3934/16782, NER loss: 3.084554
2018-09-14 21:36:11,569 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4034/16782, NER loss: 2.942283
2018-09-14 21:36:14,322 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4134/16782, NER loss: 3.122118
2018-09-14 21:36:16,957 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4234/16782, NER loss: 2.974323
2018-09-14 21:36:19,699 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4334/16782, NER loss: 3.052117
2018-09-14 21:36:22,624 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4434/16782, NER loss: 3.633154
2018-09-14 21:36:25,184 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4534/16782, NER loss: 2.849034
2018-09-14 21:36:27,498 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4634/16782, NER loss: 2.495051
2018-09-14 21:36:30,033 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4734/16782, NER loss: 2.827485
2018-09-14 21:36:32,527 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4834/16782, NER loss: 2.801657
2018-09-14 21:36:35,377 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:4934/16782, NER loss: 3.660138
2018-09-14 21:36:37,890 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5034/16782, NER loss: 2.536191
2018-09-14 21:36:40,549 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5134/16782, NER loss: 2.787049
2018-09-14 21:36:42,870 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5234/16782, NER loss: 2.515722
2018-09-14 21:36:45,332 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5334/16782, NER loss: 2.637362
2018-09-14 21:36:48,254 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5434/16782, NER loss: 3.667675
2018-09-14 21:36:50,814 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5534/16782, NER loss: 3.097234
2018-09-14 21:36:53,379 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5634/16782, NER loss: 3.010442
2018-09-14 21:36:55,802 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5734/16782, NER loss: 2.609702
2018-09-14 21:36:58,271 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5834/16782, NER loss: 3.040086
2018-09-14 21:37:00,925 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:64 step:5934/16782, NER loss: 2.868999
